id,tour_id,content,language,rating,reviewer_name,created_at
547,140,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,9.2,Gia Huy,2025-03-20 08:00:00
548,140,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Gia Huy,2025-12-04 08:00:00
549,140,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích photography.",vi,10.0,Hoàng Nam,2025-12-31 08:00:00
550,141,"Gia đình mình hài lòng với tour Hà Nội, nhịp đi vừa phải và dễ tham gia.",vi,6.8,Quốc Bảo,2025-02-12 08:00:00
551,141,"Đi Hà Nội khá vui, điểm tham quan đẹp, phù hợp nhóm thích shopping.",vi,7.7,Phương Linh,2025-12-23 08:00:00
552,141,"Tour Hà Nội lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm city rất rõ.",vi,8.6,Phương Linh,2025-10-15 08:00:00
553,141,"Gia đình mình hài lòng với tour Hà Nội, nhịp đi vừa phải và dễ tham gia.",vi,8.8,Gia Huy,2025-05-13 08:00:00
554,141,"Tour Hà Nội lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nightlife rất rõ.",vi,9.2,Thu Hà,2025-07-26 08:00:00
555,142,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,9.4,Quốc Bảo,2026-02-06 08:00:00
556,142,"Mình thích phần shopping, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.8,Quốc Bảo,2026-08-02 08:00:00
557,142,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.6,Thu Hà,2025-09-30 08:00:00
558,143,"Tour Hội An lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,7.4,Thu Hà,2026-05-11 08:00:00
559,143,"Gia đình mình hài lòng với tour Hội An, nhịp đi vừa phải và dễ tham gia.",vi,8.0,Thu Hà,2025-07-04 08:00:00
560,143,"Tour Hội An lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,6.1,Phương Linh,2026-03-14 08:00:00
561,144,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm adventure rất rõ.",vi,8.4,Phương Linh,2025-03-19 08:00:00
562,144,"Đi Sa Pa khá vui, điểm tham quan đẹp, phù hợp nhóm thích wildlife.",vi,9.8,Quốc Bảo,2025-04-21 08:00:00
563,144,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,9.6,Phương Linh,2025-05-18 08:00:00
564,144,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,9.8,Hoàng Nam,2025-10-27 08:00:00
565,144,"Đi Sa Pa khá vui, điểm tham quan đẹp, phù hợp nhóm thích culture.",vi,8.5,Hoàng Nam,2026-01-24 08:00:00
566,145,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,9.1,Thu Hà,2025-03-23 08:00:00
567,145,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động city, đáng cân nhắc.",vi,7.7,Hoàng Nam,2025-08-26 08:00:00
568,146,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động history, đáng cân nhắc.",vi,9.9,Gia Huy,2026-02-09 08:00:00
569,146,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động adventure, đáng cân nhắc.",vi,9.9,Hoàng Nam,2026-06-06 08:00:00
570,146,"Tour Cao Bằng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm adventure rất rõ.",vi,10.0,Quốc Bảo,2025-03-31 08:00:00
571,147,"Đi Đà Nẵng khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,7.0,Thu Hà,2025-01-09 08:00:00
572,147,"Mình thích phần city, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.7,Phương Linh,2026-07-15 08:00:00
573,147,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,6.9,Minh Anh,2025-05-01 08:00:00
574,147,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm city rất rõ.",vi,8.3,Quốc Bảo,2026-04-21 08:00:00
575,148,"Đi Côn Đảo khá vui, điểm tham quan đẹp, phù hợp nhóm thích spiritual.",vi,9.9,Thu Hà,2025-03-08 08:00:00
576,148,"Mình thích phần culture, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Quốc Bảo,2025-12-28 08:00:00
577,149,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,7.8,Gia Huy,2025-02-22 08:00:00
578,149,"Mình thích phần water_sports, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.4,Gia Huy,2025-06-10 08:00:00
579,149,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.4,Quốc Bảo,2025-03-11 08:00:00
580,150,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.3,Thu Hà,2025-10-18 08:00:00
581,150,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.2,Minh Anh,2025-09-07 08:00:00
582,150,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.0,Gia Huy,2025-09-25 08:00:00
583,151,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,7.3,Hoàng Nam,2026-06-02 08:00:00
584,151,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm mountain rất rõ.",vi,6.6,Minh Anh,2025-04-19 08:00:00
585,151,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,8.4,Gia Huy,2026-08-03 08:00:00
586,151,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nature, đáng cân nhắc.",vi,8.1,Minh Anh,2026-05-03 08:00:00
587,151,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích culture.",vi,7.6,Gia Huy,2026-02-26 08:00:00
588,151,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nature, đáng cân nhắc.",vi,8.6,Thu Hà,2026-03-09 08:00:00
589,152,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.4,Hoàng Nam,2025-06-28 08:00:00
590,152,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,7.4,Hoàng Nam,2024-12-28 08:00:00
591,153,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.4,Gia Huy,2025-10-26 08:00:00
592,153,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,7.5,Hoàng Nam,2025-05-22 08:00:00
593,153,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm mountain rất rõ.",vi,9.4,Phương Linh,2025-03-14 08:00:00
594,153,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,10.0,Gia Huy,2025-08-28 08:00:00
595,154,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,6.4,Thu Hà,2025-01-12 08:00:00
596,154,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm budget rất rõ.",vi,6.9,Minh Anh,2026-01-13 08:00:00
597,154,"Mình thích phần nightlife, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.0,Gia Huy,2026-03-21 08:00:00
598,154,"Mình thích phần water_sports, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.4,Phương Linh,2026-07-03 08:00:00
599,154,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,8.5,Minh Anh,2025-09-23 08:00:00
600,155,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,10.0,Thu Hà,2025-12-24 08:00:00
601,155,"Mình thích phần nature, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.9,Minh Anh,2026-06-24 08:00:00
602,155,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Thu Hà,2025-03-02 08:00:00
603,155,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động cruise, đáng cân nhắc.",vi,9.6,Phương Linh,2025-07-01 08:00:00
604,155,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động family, đáng cân nhắc.",vi,8.4,Thu Hà,2025-02-06 08:00:00
605,156,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động festival, đáng cân nhắc.",vi,9.5,Minh Anh,2025-08-11 08:00:00
606,156,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nature, đáng cân nhắc.",vi,8.8,Minh Anh,2026-04-24 08:00:00
607,156,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,9.3,Phương Linh,2025-06-06 08:00:00
608,156,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.7,Quốc Bảo,2025-05-16 08:00:00
609,156,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động mountain, đáng cân nhắc.",vi,7.5,Quốc Bảo,2025-07-29 08:00:00
610,156,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm mountain rất rõ.",vi,9.5,Gia Huy,2025-11-24 08:00:00
611,157,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,10.0,Minh Anh,2025-05-18 08:00:00
612,157,"Gia đình mình hài lòng với tour Côn Đảo, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Thu Hà,2025-12-21 08:00:00
613,157,"Mình thích phần history, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.7,Phương Linh,2026-06-17 08:00:00
614,158,"Mình thích phần cruise, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.6,Thu Hà,2025-05-24 08:00:00
615,158,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,8.8,Quốc Bảo,2025-10-06 08:00:00
616,158,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,9.5,Quốc Bảo,2026-01-13 08:00:00
617,159,"Gia đình mình hài lòng với tour Hạ Long, nhịp đi vừa phải và dễ tham gia.",vi,9.3,Minh Anh,2024-12-28 08:00:00
618,159,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động festival, đáng cân nhắc.",vi,9.7,Thu Hà,2025-06-15 08:00:00
619,159,"Đi Hạ Long khá vui, điểm tham quan đẹp, phù hợp nhóm thích festival.",vi,10.0,Hoàng Nam,2026-06-24 08:00:00
620,159,"Gia đình mình hài lòng với tour Hạ Long, nhịp đi vừa phải và dễ tham gia.",vi,9.3,Hoàng Nam,2026-01-05 08:00:00
621,159,"Gia đình mình hài lòng với tour Hạ Long, nhịp đi vừa phải và dễ tham gia.",vi,9.2,Quốc Bảo,2025-10-31 08:00:00
622,159,"Mình thích phần festival, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.0,Gia Huy,2026-08-11 08:00:00
623,160,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,10.0,Hoàng Nam,2025-01-12 08:00:00
624,160,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,9.8,Phương Linh,2026-05-06 08:00:00
625,160,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.0,Quốc Bảo,2025-08-05 08:00:00
626,161,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích photography.",vi,7.5,Minh Anh,2025-09-23 08:00:00
627,161,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,7.1,Quốc Bảo,2025-04-15 08:00:00
628,162,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,9.1,Hoàng Nam,2025-03-27 08:00:00
629,162,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,8.8,Minh Anh,2026-05-16 08:00:00
630,162,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,8.5,Gia Huy,2026-05-18 08:00:00
631,162,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Hoàng Nam,2025-06-25 08:00:00
632,162,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,9.5,Minh Anh,2026-05-07 08:00:00
633,163,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.4,Hoàng Nam,2026-06-13 08:00:00
634,163,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nature, đáng cân nhắc.",vi,8.1,Gia Huy,2026-05-18 08:00:00
635,163,"Đi Côn Đảo khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,7.3,Gia Huy,2025-04-27 08:00:00
636,163,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.8,Phương Linh,2025-10-05 08:00:00
637,163,"Gia đình mình hài lòng với tour Côn Đảo, nhịp đi vừa phải và dễ tham gia.",vi,5.8,Hoàng Nam,2025-12-15 08:00:00
638,163,"Đi Côn Đảo khá vui, điểm tham quan đẹp, phù hợp nhóm thích spiritual.",vi,7.2,Gia Huy,2025-05-23 08:00:00
639,164,"Tour TP. Hồ Chí Minh lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm water_sports rất rõ.",vi,9.6,Minh Anh,2025-12-19 08:00:00
640,164,"Đi TP. Hồ Chí Minh khá vui, điểm tham quan đẹp, phù hợp nhóm thích city.",vi,9.9,Hoàng Nam,2025-08-27 08:00:00
641,164,"Đi TP. Hồ Chí Minh khá vui, điểm tham quan đẹp, phù hợp nhóm thích shopping.",vi,8.1,Minh Anh,2025-09-15 08:00:00
642,165,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm spiritual rất rõ.",vi,7.4,Thu Hà,2026-08-02 08:00:00
643,165,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm festival rất rõ.",vi,8.0,Hoàng Nam,2025-08-02 08:00:00
644,165,"Gia đình mình hài lòng với tour Côn Đảo, nhịp đi vừa phải và dễ tham gia.",vi,6.5,Minh Anh,2025-12-23 08:00:00
645,165,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,7.9,Phương Linh,2025-01-23 08:00:00
646,165,"Mình thích phần festival, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.3,Quốc Bảo,2026-08-09 08:00:00
647,166,"Đi Sa Pa khá vui, điểm tham quan đẹp, phù hợp nhóm thích photography.",vi,7.7,Quốc Bảo,2025-10-15 08:00:00
648,166,"Mình thích phần nature, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.2,Minh Anh,2025-01-11 08:00:00
649,166,"Gia đình mình hài lòng với tour Sa Pa, nhịp đi vừa phải và dễ tham gia.",vi,7.4,Gia Huy,2025-12-16 08:00:00
650,166,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,7.9,Phương Linh,2025-01-16 08:00:00
651,166,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,8.6,Minh Anh,2026-03-02 08:00:00
652,167,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.9,Quốc Bảo,2026-02-26 08:00:00
653,167,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động cruise, đáng cân nhắc.",vi,9.9,Thu Hà,2025-10-22 08:00:00
654,167,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động cruise, đáng cân nhắc.",vi,8.6,Minh Anh,2025-07-24 08:00:00
655,168,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.2,Phương Linh,2025-12-11 08:00:00
656,168,"Mình thích phần spiritual, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.6,Thu Hà,2026-08-12 08:00:00
657,168,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,8.8,Quốc Bảo,2026-04-01 08:00:00
658,168,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,8.5,Quốc Bảo,2026-04-27 08:00:00
659,169,"Mình thích phần budget, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.6,Hoàng Nam,2026-04-20 08:00:00
660,169,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,10.0,Gia Huy,2025-11-16 08:00:00
661,169,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.6,Gia Huy,2026-05-21 08:00:00
662,169,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.9,Gia Huy,2025-05-29 08:00:00
663,170,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích water_sports.",vi,9.5,Phương Linh,2024-12-31 08:00:00
664,170,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm history rất rõ.",vi,8.5,Quốc Bảo,2025-09-02 08:00:00
665,171,"Đi Đà Nẵng khá vui, điểm tham quan đẹp, phù hợp nhóm thích city.",vi,10.0,Phương Linh,2025-07-08 08:00:00
666,171,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,8.7,Gia Huy,2025-06-04 08:00:00
667,171,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.6,Thu Hà,2025-01-23 08:00:00
668,172,"Mình thích phần relax, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.1,Minh Anh,2025-06-02 08:00:00
669,172,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,6.6,Gia Huy,2024-12-22 08:00:00
670,172,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm water_sports rất rõ.",vi,6.8,Minh Anh,2026-04-04 08:00:00
671,172,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,7.3,Hoàng Nam,2025-11-21 08:00:00
672,172,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,7.2,Hoàng Nam,2025-10-30 08:00:00
673,172,"Mình thích phần relax, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.4,Hoàng Nam,2026-06-20 08:00:00
674,173,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,8.8,Minh Anh,2026-07-10 08:00:00
675,173,"Tour Sa Pa lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm mountain rất rõ.",vi,9.9,Gia Huy,2025-06-30 08:00:00
676,173,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động mountain, đáng cân nhắc.",vi,8.9,Thu Hà,2025-12-07 08:00:00
677,173,"Mình thích phần mountain, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.7,Gia Huy,2025-02-11 08:00:00
678,173,"Gia đình mình hài lòng với tour Sa Pa, nhịp đi vừa phải và dễ tham gia.",vi,10.0,Hoàng Nam,2025-09-14 08:00:00
679,174,"Đi Đà Nẵng khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,8.4,Thu Hà,2026-02-15 08:00:00
680,174,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.0,Quốc Bảo,2026-04-07 08:00:00
681,174,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,9.3,Thu Hà,2026-01-07 08:00:00
682,175,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.9,Minh Anh,2026-07-21 08:00:00
683,175,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Phương Linh,2026-03-02 08:00:00
684,175,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,8.6,Phương Linh,2025-07-20 08:00:00
685,175,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,8.2,Phương Linh,2026-04-19 08:00:00
686,175,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,7.8,Phương Linh,2025-05-24 08:00:00
687,175,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động spiritual, đáng cân nhắc.",vi,6.7,Quốc Bảo,2026-03-19 08:00:00
688,176,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,9.2,Gia Huy,2026-07-04 08:00:00
689,176,"Mình thích phần water_sports, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.2,Quốc Bảo,2026-04-22 08:00:00
690,176,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích water_sports.",vi,10.0,Quốc Bảo,2025-11-02 08:00:00
691,177,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.9,Hoàng Nam,2025-04-15 08:00:00
692,177,"Đi Hạ Long khá vui, điểm tham quan đẹp, phù hợp nhóm thích cruise.",vi,7.5,Minh Anh,2026-02-09 08:00:00
693,177,"Tour Hạ Long lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm luxury rất rõ.",vi,7.1,Quốc Bảo,2026-05-12 08:00:00
694,177,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.7,Gia Huy,2026-05-31 08:00:00
695,177,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.9,Quốc Bảo,2025-04-26 08:00:00
696,177,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động luxury, đáng cân nhắc.",vi,6.5,Quốc Bảo,2025-11-11 08:00:00
697,178,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Hoàng Nam,2025-01-12 08:00:00
698,178,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,8.6,Minh Anh,2025-07-19 08:00:00
699,178,"Mình thích phần nightlife, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Hoàng Nam,2025-10-14 08:00:00
700,178,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.3,Minh Anh,2025-06-15 08:00:00
701,179,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích water_sports.",vi,8.4,Quốc Bảo,2025-09-14 08:00:00
702,179,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích nightlife.",vi,10.0,Thu Hà,2025-11-05 08:00:00
703,179,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,9.5,Quốc Bảo,2025-03-22 08:00:00
704,179,"Mình thích phần nightlife, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.1,Phương Linh,2026-05-31 08:00:00
705,179,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm mountain rất rõ.",vi,8.3,Hoàng Nam,2025-10-15 08:00:00
706,180,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.8,Phương Linh,2025-12-24 08:00:00
707,180,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.6,Phương Linh,2024-12-24 08:00:00
708,180,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,9.3,Minh Anh,2025-09-02 08:00:00
709,180,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,9.5,Phương Linh,2026-05-13 08:00:00
710,181,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,8.0,Quốc Bảo,2025-09-12 08:00:00
711,181,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.0,Gia Huy,2026-05-04 08:00:00
712,181,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,7.1,Phương Linh,2025-08-28 08:00:00
713,182,"Đi TP. Hồ Chí Minh khá vui, điểm tham quan đẹp, phù hợp nhóm thích city.",vi,9.1,Minh Anh,2025-10-16 08:00:00
714,182,"Đi TP. Hồ Chí Minh khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,10.0,Phương Linh,2026-02-01 08:00:00
715,182,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động city, đáng cân nhắc.",vi,9.3,Quốc Bảo,2026-07-26 08:00:00
716,182,"Đi TP. Hồ Chí Minh khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,9.9,Thu Hà,2025-10-21 08:00:00
717,182,"Mình thích phần shopping, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.4,Hoàng Nam,2025-12-17 08:00:00
718,183,"Mình thích phần nightlife, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.7,Quốc Bảo,2026-07-28 08:00:00
719,183,"Gia đình mình hài lòng với tour Côn Đảo, nhịp đi vừa phải và dễ tham gia.",vi,10.0,Phương Linh,2026-03-24 08:00:00
720,183,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,8.5,Phương Linh,2025-11-04 08:00:00
721,183,"Mình thích phần relax, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.7,Hoàng Nam,2026-06-27 08:00:00
722,183,"Gia đình mình hài lòng với tour Côn Đảo, nhịp đi vừa phải và dễ tham gia.",vi,10.0,Gia Huy,2025-10-06 08:00:00
723,184,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.5,Phương Linh,2025-07-01 08:00:00
724,184,"Tour Hạ Long lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,7.2,Phương Linh,2025-02-16 08:00:00
725,184,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,9.5,Minh Anh,2025-12-29 08:00:00
726,185,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,8.8,Quốc Bảo,2026-05-02 08:00:00
727,185,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,9.2,Phương Linh,2026-06-24 08:00:00
728,185,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,9.9,Gia Huy,2025-01-05 08:00:00
